##//////////////////////////////////////////////////////////////////////////////////
##
## CO2 EMISSIONS FROM LAND USE CHANGE 
##
## Provided are annual and cumulative CO2 emissions from anthropogenic land use 
## change, simulated using the LPX model in a D1 setup (see Pongratz et al., 2014) 
## under constant preindustrial environmental boundary conditions, and following six 
## different land use change scenarios (HYDE 3.1, HYDE 3.1 upper, HYDE 3.2, 
## HYDE 3.2 upper, KK10, KK10D). Further description is provided in the manuscript. 
##
## Citation: Stocker et al.: Holocene peatland and ice core data constraints on 
## the timing and magnitude of CO2 emissions from past land use, PNAS, 2017 
##
## Columns description:
## 1.  year         year CE (AD)
## 2.  hyde31       LUC emissions following scenario HYDE 3.1 (PgC yr-1)
## 3.  hyde32       LUC emissions following scenario HYDE 3.2 (PgC yr-1)
## 4.  hyde31u      LUC emissions following scenario HYDE 3.1 upper (PgC yr-1)
## 5.  hyde32u      LUC emissions following scenario HYDE 3.2 upper (PgC yr-1)
## 6.  kk10         LUC emissions following scenario HYDE KK 10 (PgC yr-1)
## 7.  kk10d        LUC emissions following scenario HYDE KK 10D (PgC yr-1)
## 8.  hyde31_cum   cumulative LUC emissions following scenario HYDE 3.1, (PgC)   
## 9.  hyde32_cum   cumulative LUC emissions following scenario HYDE 3.2, (PgC)   
## 10. hyde31u_cum  cumulative LUC emissions following scenario HYDE 3.1 upper, (PgC)    
## 11. hyde32u_cum  cumulative LUC emissions following scenario HYDE 3.2 upper, (PgC)
## 12. kk10_cum     cumulative LUC emissions following scenario HYDE KK 10, (PgC)
## 13. kk10d_cum    cumulative LUC emissions following scenario HYDE KK 10D, (PgC)   
## ----------------------------------------------------------------------------------
"year","hyde31","hyde32","hyde31u","hyde32u","kk10","kk10d","hyde31_cum","hyde32_cum","hyde31u_cum","hyde32u_cum","kk10_cum","kk10d_cum"
1255,0.108221699999465,0.110960432654792,0.121967999999587,0.126204146500186,0.0668339999995471,0.102020470903881,77.9582017999998,74.824320105281,88.5965756999996,91.7283739277982,215.489881,194.09011393974
1256,0.125614500000149,0.129266219707915,0.123735000000499,0.127908781209044,0.160679999999802,0.200050876979731,78.0838163,74.9535863249889,88.7203107000001,91.8562827090072,215.650561,194.29016481672
1257,-0.00768740000006751,0.00201232084918956,-0.0336322000002625,-0.0833638067074389,0.128144000000404,0.262428952248229,78.0761288999999,74.9555986458381,88.6866784999998,91.7729189022998,215.778705,194.552593768968
1258,-0.0940736000000051,-0.0737043263670785,-0.119928699999543,-0.129110596913051,-0.0681990000002184,-0.011303027417398,77.9820552999999,74.881894319471,88.5667498000003,91.6438083053868,215.710506,194.541290741551
1259,-0.0164494000001252,-0.0519232018732509,-0.0416592000004705,-0.129089539337656,-0.174253999999983,-0.0637399557936078,77.9656058999998,74.8299711175978,88.5250905999998,91.5147187660491,215.536252,194.477550785757
1260,0.0469374000002301,0.0840032499722838,0.0936559999999496,0.108301831058725,0.142480999999922,0.187293854218751,78.0125433,74.9139743675701,88.6187465999998,91.6230205971078,215.678733,194.664844639976
1261,-0.0786721999998772,-0.0483971803741952,-0.0515506999998863,-0.100929106213698,-0.274909999999741,-0.262624895378849,77.9338711000001,74.8655771871959,88.5671958999999,91.5220914908941,215.403823,194.402219744597
1262,-0.0896696000000432,-0.0121307331060052,-0.101548699999961,-0.100838459806255,-0.212133999999944,-0.175610380199032,77.8442015000001,74.8534464540899,88.4656471999999,91.4212530310879,215.191689,194.226609364398
1263,-0.177579599999829,-0.1994383645997,-0.174052500000025,-0.186911586808947,-0.206631000000185,-0.18675732010297,77.6666219000003,74.6540080894902,88.2915946999999,91.2343414442789,214.985058,194.039852044295
1264,-0.0732522000000628,-0.0794210338412995,-0.0631821999995932,-0.0835262585560486,-0.0134239999999721,-0.0221074206478988,77.5933697000002,74.5745870556489,88.2284125000003,91.1508151857229,214.971634,194.017744623647
1265,-0.0145938000002719,-0.00807389256988245,-0.0225898000001852,-0.0128928243225346,-0.0380920000000149,-0.0493628949047888,77.5787758999999,74.566513163079,88.2058227000001,91.1379223614003,214.933542,193.968381728742
1266,0.047919800000285,0.0929659594607983,0.0713596999998192,0.111600716298653,0.289513000000118,0.178661332737647,77.6266957000002,74.6594791225398,88.2771823999999,91.249523077699,215.223055,194.14704306148
1267,-0.0675843000004104,0.0157977489352561,-0.0244332999998367,-0.139308898093077,-0.00195500000030258,-0.102887465104232,77.5591113999998,74.675276871475,88.2527491000001,91.1102141796059,215.2211,194.044155596376
1268,0.0662731000001084,-0.0291841076591481,-0.0600085000000945,0.0969707995968747,-0.040274999999605,0.10971529453218,77.6253844999999,74.6460927638159,88.1927406,91.2071849792028,215.180825,194.153870890908
1269,0.0229503000000388,-0.145330818066213,-0.133200700000314,-0.0908295827612164,-0.0503760000001279,-0.0418870612479623,77.6483347999999,74.5007619457497,88.0595398999997,91.1163553964416,215.130449,194.11198382966
1270,-0.150498799999987,-0.23800358879771,-0.225327099999754,-0.161541359044804,-0.378809000000157,-0.350403306506905,77.4978359999999,74.262758356952,87.8342127999999,90.9548140373968,214.75164,193.761580523153
1271,0.0700837999998178,0.155622583990862,0.0742902000001759,0.202596537840236,0.0686660000002153,0.0573812368588733,77.5679197999998,74.4183809409428,87.9085030000001,91.157410575237,214.820306,193.818961760012
1272,-0.016921599999824,0.0305812927190345,-0.0199318000003839,0.130354835403068,-0.181959000000088,-0.162388326336895,77.5509981999999,74.4489622336619,87.8885711999997,91.2877654106401,214.638347,193.656573433675
1273,0.0466294000001319,0.0784234322472912,0.0503943000002902,0.0974968118721335,0.0462060000001845,0.0437231175260422,77.5976276000001,74.5273856659092,87.9389655,91.3852622225122,214.684553,193.700296551201
1274,0.0255433999998917,-0.039172859948394,-0.00658259999975641,-0.0488966297784827,-0.104319000000316,-0.0715364745992702,77.623171,74.4882128059608,87.9323829000003,91.3363655927337,214.580234,193.628760076602
1275,0.0328735000001075,0.130067068952485,0.105676799999669,0.0379147617641138,0.107793000000376,0.122526866456155,77.6560445000001,74.6182798749132,88.0380596999999,91.3742803544978,214.688027,193.751286943058
1276,-0.0702097999999616,-0.0662382269983937,-0.0518415999996797,-0.112559025918927,-0.0355150000001601,-0.010257488361276,77.5858347000001,74.5520416479148,87.9862181000003,91.2617213285789,214.652512,193.741029454697
1277,0.12386939999975,0.134044771768913,0.1551534,0.134808663995045,0.142964999999874,0.162545733950083,77.7097040999999,74.6860864196838,88.1413715000003,91.396529992574,214.795477,193.903575188647
1278,0.147002400000341,0.222827211431195,0.164980299999815,0.239608884236986,0.224341000000004,0.210355639246245,77.8567065000002,74.908913631115,88.3063518000001,91.6361388768109,215.019818,194.113930827893
1279,0.0923952999993904,0.111032312879161,0.077015999999972,0.0809145876901312,0.109694999999917,0.121775686005094,77.9491017999996,75.0199459439941,88.3833678,91.7170534645011,215.129513,194.235706513898
1280,0.141106299999977,0.149712455024655,0.169660499999919,0.178298760888993,0.17811599999993,0.22214306095384,78.0902080999996,75.1696583990188,88.5530283,91.8953522253901,215.307629,194.457849574852
1281,0.0870857000006975,0.117558233545424,0.0809644000001839,0.123479538233369,0.104713000000213,0.158235468131352,78.1772938000003,75.2872166325642,88.6339927000001,92.0188317636234,215.412342,194.616085042983
1282,0.197137599999714,0.241023949688042,0.193227099999758,0.266143224145708,0.398224000000031,0.442358188255639,78.3744314,75.5282405822522,88.8272197999999,92.2849749877691,215.810566,195.058443231239
1283,0.0523493999998301,0.0668973352785542,0.0493887000000779,0.0341700434796621,0.0281639999995829,0.0746722179442258,78.4267807999998,75.5951379175308,88.8766085,92.3191450312488,215.83873,195.133115449183
1284,0.0848197000001356,0.100908060471284,0.0774728999997691,0.0996021273062979,0.106463000000064,0.112017245493917,78.5116004999999,75.6960459780021,88.9540813999998,92.4187471585551,215.945193,195.245132694677
1285,0.0988073000000043,0.0734408769321817,0.0968115000001024,0.121925749427191,0.178257000000182,0.23381981925013,78.6104077999999,75.7694868549343,89.0508928999999,92.5406729079823,216.12345,195.478952513927
1286,0.0609444999997404,0.0991432769264975,0.0886759999999871,0.100402222318735,0.0580809999998362,0.103663960894664,78.6713522999997,75.8686301318608,89.1395688999998,92.641075130301,216.181531,195.582616474822
1287,0.120990600000241,0.144583577510275,0.150786900000339,0.145733528971959,0.191987000000104,0.217007077337257,78.7923428999999,76.013213709371,89.2903558000002,92.786808659273,216.373518,195.799623552159
1288,0.0651703000001493,0.027892901861378,0.0824879000001761,-0.0437478087878844,0.16402500000026,0.139664663321128,78.8575132000001,76.0411066112324,89.3728437000004,92.7430608504851,216.537543,195.93928821548
1289,-0.0619063999997014,-0.0614228266854298,-0.0971627000001121,-0.105083608119003,0.0167270000001221,0.0178646564177143,78.7956068000004,75.979683784547,89.2756810000002,92.6379772423661,216.55427,195.957152871898
1290,-0.185345500000199,-0.206044712544099,-0.199751000000376,-0.266835252406054,-0.249196000000156,-0.200274774369063,78.6102613000002,75.7736390720029,89.0759299999999,92.3711419899601,216.305074,195.756878097529
1291,0.0207493000000856,0.0471318384211372,0.0062818000004139,0.123428802332,0.0697360000002103,0.113603952583162,78.6310106000003,75.820770910424,89.0822118000003,92.4945707922921,216.37481,195.870482050112
1292,-0.0380829000004166,-0.0228451494658657,-0.0803480000004893,-0.0199428004061701,-0.160141000000568,-0.157366522837947,78.5929276999998,75.7979257609582,89.0018637999998,92.4746279918859,216.214669,195.713115527274
1293,-0.119710100000091,-0.0835408265243132,-0.14694589999983,-0.0958946283608384,-0.215088999999745,-0.179682322195276,78.4732175999998,75.7143849344338,88.8549179,92.378733363525,215.99958,195.533433205079
1294,0.0123614000004295,0.0176925587570622,-0.00773019999970437,-0.0215873351021401,-0.0135339999998205,0.0241969231392432,78.4855790000002,75.7320774931909,88.8471877000003,92.3571460284229,215.986046,195.557630128218
1295,-0.0335076000002008,-0.0243700728760814,-0.044143000000318,-0.0672053304701876,0.0547490000000366,0.0715054101265196,78.4520714,75.7077074203148,88.8030446999999,92.2899406979527,216.040795,195.629135538345
1296,0.000912500000261218,0.0591401181532092,-0.0245357999998816,0.0300686372111159,-0.0140290000000238,0.0199152814652734,78.4529839000002,75.766847538468,88.7785089000001,92.3200093351638,216.026766,195.64905081981
1297,0.0256139000000974,0.0898435728981894,0.0534855000001428,0.105548659241322,0.0883549999999431,0.158178870134179,78.4785978000003,75.8566911113662,88.8319944000002,92.4255579944052,216.115121,195.807229689944
1298,0.0308542999998505,0.0513401100806732,0.0269168999998435,0.0319221643558194,0.0939259999998523,0.089398375296696,78.5094521000002,75.9080312214469,88.8589113,92.457480158761,216.209047,195.896628065241
1299,0.0649742999996512,0.0630560237182181,0.0369934999998573,0.102353041812421,0.110010999999981,0.138720771782573,78.5744263999999,75.9710872451651,88.8959047999999,92.5598332005734,216.319058,196.035348837023
1300,-0.130311900000111,-0.152641443076845,-0.141129100000077,-0.194284996314309,-0.0312619999999981,5.63936287107936e-05,78.4441144999997,75.8184458020883,88.7547756999998,92.3655482042591,216.287796,196.035405230652
1301,-0.126581899999595,-0.0933118747734625,-0.136532299999661,-0.137697129719072,-0.225415999999706,-0.177606018957249,78.3175326000001,75.7251339273148,88.6182434000002,92.22785107454,216.06238,195.857799211695
1302,0.114918599999589,0.184471646375187,0.131933099999715,0.177357872461016,0.115290999999369,0.161250827053209,78.4324511999997,75.90960557369,88.7501764999999,92.405208947001,216.177671,196.019050038748
1303,-0.0286324999997376,-0.0159282412441826,-0.0427194999998619,0.011005988973011,-0.130680999999413,-0.0689263733488588,78.4038187,75.8936773324458,88.707457,92.416214935974,216.04699,195.950123665399
1304,0.0381713999998663,0.0750229066243264,0.0438470000001256,0.0908736352730557,0.0875869999996315,0.109536570344972,78.4419900999999,75.9687002390701,88.7513040000001,92.5070885712471,216.134577,196.059660235744
1305,-0.0233530999998326,-0.148108112121008,-0.0667304999997516,-0.0995587447519029,-0.0138829999997778,-0.0521117487028278,78.418637,75.8205921269491,88.6845735000004,92.4075298264952,216.120694,196.007548487041
1306,0.0947839000001558,0.148552921858936,0.165912399999513,0.177959972560075,0.355925000000012,0.307233620907027,78.5134209000002,75.9691450488081,88.8504858999999,92.5854897990553,216.476619,196.314782107948
1307,0.0220605999998842,0.0350305625852343,0.0322803000002043,0.0193430516469562,0.272243999999771,0.211863904016809,78.5354815000001,76.0041756113933,88.8827662000001,92.6048328507022,216.748863,196.526646011965
1308,0.0948736999996047,0.100155054527022,0.0794931999995256,0.0954051181829527,0.136318999999803,0.142796424870085,78.6303551999997,76.1043306659203,88.9622593999996,92.7002379688852,216.885182,196.669442436835
1309,0.115662200000443,0.179493759002071,0.100514100000568,0.209335862939042,0.232055000000361,0.252995721422849,78.7460174000001,76.2838244249224,89.0627735000002,92.9095738318242,217.117237,196.922438158258
1310,0.065848400000057,0.0754299937802898,0.0433193999997634,0.0431816068685293,0.152601999999977,0.131988158067543,78.8118658000002,76.3592544187027,89.1060929,92.9527554386927,217.269839,197.054426316326
1311,0.158566999999499,0.190474677843213,0.165231500000013,0.182892388929304,0.243544999999921,0.255352864640372,78.9704327999997,76.5497290965459,89.2713244,93.1356478276221,217.513384,197.309779180966
1312,0.0491841000002822,0.0840323839779558,0.0461486999999714,0.0876631705377804,0.107640000000107,0.126735241648021,79.0196169,76.6337614805238,89.3174730999999,93.2233109981598,217.621024,197.436514422614
1313,0.181644300000196,0.247821021086111,0.194921500000264,0.261318921644033,0.467285000000182,0.465326209575778,79.2012612000001,76.88158250161,89.5123946000002,93.4846299198039,218.088309,197.90184063219
1314,0.0442080000000207,-0.00261487872603539,0.0331046000000512,-0.0283653447340839,0.0214330000001652,0.0503835260042251,79.2454692000002,76.8789676228839,89.5454992000003,93.4562645750698,218.109742,197.952224158194
1315,0.105858199999815,0.0837610786738878,0.0907749999996383,0.0823767927299741,0.203632999999453,0.201302497825054,79.3513274,76.9627287015578,89.6362741999999,93.5386413677998,218.313375,198.153526656019
1316,0.0769177000002728,0.11619389621319,0.073945600000215,0.142602268884275,0.282832000000338,0.304423375300303,79.4282451000003,77.078922597771,89.7102198000001,93.681243636684,218.596207,198.457950031319
1317,0.072744099999607,0.128094287786098,0.0763397999997615,0.148385207641695,0.144165999999711,0.118069827166437,79.5009891999999,77.2070168855571,89.7865595999999,93.8296288443257,218.740373,198.576019858486
1318,0.0896417000002412,0.157370254290981,0.10915200000022,0.139864137855511,0.197595,0.203384166569322,79.5906309000001,77.3643871398481,89.8957116000001,93.9694929821812,218.937968,198.779404025055
1319,0.0236088000002326,0.112231909214643,0.0448700000002642,0.16732625130544,0.23348000000016,0.239362979427824,79.6142397000003,77.4766190490627,89.9405816000004,94.1368192334867,219.171448,199.018767004483
1320,-0.0829338000001911,-0.0777850249473886,-0.109879000000388,-0.10656471203265,-0.0334369999999193,-0.0120587999908821,79.5313059000001,77.3988340241153,89.8307026,94.030254521454,219.138011,199.006708204492
1321,-0.0685956000002168,-0.118191306425615,-0.0909618000003025,-0.139443741344166,-0.234371000000039,-0.104461351761984,79.4627102999999,77.2806427176897,89.7397407999997,93.8908107801099,218.90364,198.90224685273
1322,0.105463499999715,0.102790186103903,0.0818865000000777,0.11471611159277,0.105428999999649,0.205448750947653,79.5681737999996,77.3834329037936,89.8216272999997,94.0055268917026,219.009069,199.107695603678
1323,0.10537920000027,0.173403725125354,0.0646591000003021,0.095069263449659,-0.174074999999437,-0.0180020693205734,79.6735529999999,77.556836628919,89.8862864,94.1005961551523,218.834994,199.089693534357
1324,0.0014970000000023,-0.00818725336011994,-0.0296254000002509,-0.0362411950504793,-0.228914000000231,-0.0867625961959675,79.6750499999999,77.5486493755589,89.8566609999998,94.0643549601018,218.60608,199.002930938161
1325,-0.00247539999995183,-0.0476623717167968,-0.0274230999999912,-0.071994791045654,-0.0559889999998457,-0.00107840174041485,79.6725746,77.5009870038421,89.8292378999998,93.9923601690562,218.550091,199.001852536421
1326,-0.120440500000141,-0.136400523281736,-0.131462599999555,-0.146678263034119,0.0217839999999736,-0.0288619470375124,79.5521340999998,77.3645864805603,89.6977753000003,93.845681906022,218.571875,198.972990589383
1327,-0.0639806000002032,-0.0373263689371015,-0.0801008000005314,-0.0810177353978361,-0.125082000000516,-0.102930306085,79.4881534999996,77.3272601116232,89.6176744999997,93.7646641706242,218.446793,198.870060283298
1328,-0.00289249999959651,0.0564982113519363,0.0116336000000707,0.0506100285547291,0.102242000000208,0.116073874322865,79.485261,77.3837583229752,89.6293080999998,93.8152741991789,218.549035,198.986134157621
1329,-0.0270438000001949,-0.019645689895242,-0.031448500000204,-0.0402955471759014,0.107496999999963,0.0628640317386271,79.4582171999998,77.3641126330799,89.5978595999996,93.774978652003,218.656532,199.04899818936
1330,0.0227173000000853,0.12188387918286,0.0633595000000486,0.0942189785996561,0.0858059999999821,0.0946991632022218,79.4809344999999,77.4859965122628,89.6612190999996,93.8691976306027,218.742338,199.143697352562
1331,-0.0462809000000295,-0.0594374601669188,-0.0460954999994723,-0.0657126910755323,0.0996140000001517,0.0652681742562891,79.4346535999999,77.4265590520959,89.6151236000002,93.8034849395272,218.841952,199.208965526818
1332,-0.127671300000005,-0.100604344637759,-0.138865200000428,-0.119532747256926,-0.108706000000236,-0.106263189652054,79.3069822999999,77.3259547074581,89.4762583999997,93.6839521922702,218.733246,199.102702337166
1333,0.146011100000036,0.20518030740277,0.177135800000134,0.241099304352701,0.224656000000456,0.246154663067955,79.4529933999999,77.5311350148609,89.6533941999999,93.9250514966229,218.957902,199.348857000234
1334,0.0139533000003222,0.0220016830639906,-0.00211069999990698,0.0114849771498484,-0.0937780000002082,-0.0744053154462563,79.4669467000002,77.5531366979249,89.6512835,93.9365364737728,218.864124,199.274451684788
1335,0.0138653999994673,0.0367891399437212,0.0294308000000481,-0.0049431081529292,0.150969000000043,0.105209984285011,79.4808120999997,77.5899258378686,89.6807143,93.9315933656198,219.015093,199.379661669073
1336,0.00193750000040538,0.00308975710322557,0.00719799999990833,-0.0601532651739944,0.143189000000177,0.118884157936918,79.4827496000001,77.5930155949718,89.6879122999999,93.8714401004459,219.158282,199.49854582701
1337,0.111616799999876,0.149087837758998,0.114291299999879,0.112267318741033,0.360386999999617,0.280014422907243,79.5943664,77.7421034327308,89.8022035999998,93.9837074191869,219.518669,199.778560249917
1338,0.0182107999999257,0.0160197763370888,0.0256961000004914,-0.0300258121442312,0.252540000000197,0.202326322856607,79.6125771999999,77.7581232090679,89.8278997000003,93.9536816070427,219.771209,199.980886572774
1339,0.0231747000000357,0.036240351097149,0.0255520999996346,0.02057089290156,0.16953900000016,0.153643511790506,79.6357518999999,77.794363560165,89.8534517999999,93.9742524999442,219.940748,200.134530084564
1340,-0.00945579999981483,0.034387780770885,0.0139435000002717,0.0447519023095992,0.144908999999817,0.105239199433981,79.6262961000001,77.8287513409359,89.8673953000002,94.0190044022538,220.085657,200.239769283998
1341,-0.00658880000041862,0.0104006736009978,-0.00767150000022276,-0.00970226250183259,0.0703799999998971,0.0584107589288578,79.6197072999997,77.8391520145369,89.8597238,94.009302139752,220.156037,200.298180042927
1342,0.0620831000002493,0.08021002912119,0.0896896999999903,0.0771349494393689,0.152725000000082,0.173120087786174,79.6817904,77.9193620436581,89.9494135,94.0864370891913,220.308762,200.471300130713
1343,-0.0256530000001955,0.0493290953440919,-0.0145422000001805,0.059402517792023,0.0995320000001474,0.10809183627498,79.6561373999998,77.9686911390022,89.9348712999998,94.1458396069834,220.408294,200.579391966988
1344,0.0615212000004011,0.115964132413865,0.0866439000005403,0.205591808768531,0.398258999999923,0.406306050664625,79.7176586000002,78.0846552714161,90.0215152000003,94.3514314157519,220.806553,200.985698017653
1345,-0.0207026999998376,-0.0380161138700714,-0.0171287999999841,-0.0533687462680064,0.05298699999992,0.0383194303331038,79.6969559000003,78.046639157546,90.0043864000003,94.2980626694839,220.85954,201.024017447986
1346,0.0557745999996282,0.0757690074678976,0.0720777999997022,0.0816375082968079,0.180569999999976,0.167075578912772,79.7527305,78.1224081650139,90.0764642,94.3797001777807,221.04011,201.191093026899
1347,0.0633863999999935,0.117202960738723,0.0878615999996271,0.113624969972989,0.322252000000107,0.286358708669923,79.8161169,78.2396111257526,90.1643257999997,94.4933251477537,221.362362,201.477451735569
1348,0.0424383999998046,0.0831242013555311,0.0590033000001817,0.0816009251134346,0.102526999999901,0.0858786997832794,79.8585552999998,78.3227353271081,90.2233290999999,94.5749260728671,221.464889,201.563330435352
1349,0.0994182000002013,0.0920298191526854,0.117249900000227,0.112248124122743,0.183896000000237,0.178682046805989,79.9579735,78.4147651462608,90.3405790000001,94.6871741969899,221.648785,201.742012482158
1350,0.0120633000000065,-0.00053001549849796,0.0252501999998245,-0.0480689823675675,0.211912999999525,0.187377635290431,79.9700368,78.4142351307623,90.3658291999999,94.6391052146223,221.860698,201.929390117448
1351,-0.151227799999953,-0.141749986880313,-0.177713899999949,-0.202468509785376,-0.0757539999998311,-0.0620047522033929,79.818809,78.272485143882,90.1881153,94.4366367048369,221.784944,201.867385365245
1352,-0.0611167999999065,-0.102130125337226,-0.0479953999999356,-0.143028169572972,-0.12830699999961,-0.072398326487928,79.7576922000001,78.1703550185448,90.1401199,94.293608535264,221.656637,201.794987038757
1353,0.052132699999774,0.0633748060063226,0.161253800000049,0.0912094342629644,0.164199999999498,0.156666066832258,79.8098248999999,78.2337298245511,90.3013737000001,94.3848179695269,221.820837,201.951653105589
1354,-0.0788029999999882,-0.0176960430940198,-0.0443995000004378,-0.0581094309759465,-0.184598000000106,-0.191465225920183,79.7310218999999,78.2160337814571,90.2569741999996,94.326708538551,221.636239,201.760187879669
1355,-0.0623659999998054,-0.198549104502945,-0.139853899999681,-0.246981742535809,-0.308070999999849,-0.242125681512789,79.6686559000001,78.0174846769542,90.1171203,94.0797267960152,221.328168,201.518062198156
1356,-0.117870099999996,-0.15224268580323,-0.139206899999927,-0.187008680957206,-0.18117799999969,-0.118766210282502,79.5507858000001,77.8652419911509,89.9779134,93.892718115058,221.14699,201.399295987874
1357,-0.0781204000002305,-0.0946751496107936,-0.0520949999997349,-0.0950438573768224,0.0211849999998783,-0.0250808908358522,79.4726653999999,77.7705668415401,89.9258184000003,93.7976742576811,221.168175,201.374215097038
1358,-0.010611899999768,0.0238228697508021,0.0080006999999096,0.00672973745759009,-0.0370820000001668,0.0173236152309073,79.4620535000001,77.7943897112909,89.9338191000002,93.8044039951387,221.131093,201.391538712269
1359,0.0843809999999827,0.172980148266106,0.10305029999976,0.102488834694213,0.183120000000399,0.237092656145251,79.5464345000001,77.967369859557,90.0368694,93.9068928298329,221.314213,201.628631368414
1360,-0.0463789999998809,-0.0400957086139897,-0.0597088000001538,-0.0497747698800595,-0.0294480000002508,0.0294933431359823,79.5000555000002,77.927274150943,89.9771605999998,93.8571180599529,221.284765,201.65812471155
1361,0.0131433999998638,0.00890919189623673,-0.0259188999994926,-0.00798599186646243,0.0551900000002927,0.0973820002959656,79.5131989000001,77.9361833428393,89.9512417000003,93.8491320680864,221.339955,201.755506711846
1362,-0.099939700000121,-0.13138827908142,-0.116466000000651,-0.145184150191199,0.012296999999462,0.0376257359530427,79.4132591999999,77.8047950637579,89.8347756999997,93.7039479178952,221.352252,201.793132447799
1363,-0.112624800000235,-0.0876212480939103,-0.144004699999934,-0.12926410736145,-0.0599439999998967,-0.0362135215073067,79.3006343999997,77.717173815664,89.6907709999997,93.5746838105338,221.292308,201.756918926292
1364,0.0771010000000718,0.147772059336148,0.107392700000377,0.159654553387099,0.220699000000003,0.214055725539311,79.3777353999998,77.8649458750001,89.7981637000001,93.7343383639209,221.513007,201.970974651831
1365,-0.050805199999937,-0.0361466684171319,-0.0768042000002804,-0.00429963707620118,-0.119192999999738,-0.126497812766047,79.3269301999998,77.828799206583,89.7213594999998,93.7300387268447,221.393814,201.844476839065
1366,-0.00388059999965584,0.0639703669762639,-0.0159367999998761,0.045946546171308,0.0861819999999405,0.0472585018742393,79.3230496000002,77.8927695735592,89.7054226999999,93.775985273016,221.479996,201.891735340939
1367,0.00316970000005057,-0.00958286037621292,0.0038113000003559,0.0310147021677949,0.19180900000036,0.131261486809763,79.3262193000002,77.883186713183,89.7092340000003,93.8069999751838,221.671805,202.022996827749
1368,0.112525299999822,0.160946658541889,0.1281705999998,0.205464106084037,0.439407999999897,0.338997414563892,79.4387446,78.0441333717249,89.8374046000001,94.0124640812678,222.111213,202.361994242313
1369,0.0279737999998364,-0.0172592440399058,0.0406542000001089,0.017103254009271,0.261218999999809,0.207336664202103,79.4667183999999,78.026874127685,89.8780588000002,94.0295673352771,222.372432,202.569330906515
1370,-0.197832699999768,-0.117376853819223,-0.193784300000013,-0.183482427954004,-0.0240589999999461,-0.034124001103919,79.2688857000001,77.9094972738658,89.6842745000002,93.8460849073231,222.348373,202.535206905411
1371,-0.0375628000003694,0.0627354831303819,-0.0285389000002532,-0.0132069455248711,0.111864999999565,0.149746427153786,79.2313228999998,77.9722327569962,89.6557355999999,93.8328779617982,222.460238,202.684953332565
1372,0.0263022000001847,0.0809708756196414,0.0261312999999337,0.0453986023608195,0.145945000000024,0.14691628114997,79.2576250999999,78.0532036326158,89.6818668999999,93.878276564159,222.606183,202.831869613715
1373,0.139768199999715,0.143958359231874,0.150812299999782,0.16874527799564,0.300671000000175,0.242412053266889,79.3973932999996,78.1971619918477,89.8326791999997,94.0470218421547,222.906854,203.074281666982
1374,0.0469110000001702,0.0659662439566091,0.0337763000001523,0.0794600812255339,0.146258000000179,0.143718787807302,79.4443042999998,78.2631282358043,89.8664554999998,94.1264819233802,223.053112,203.218000454789
1375,0.126996700000301,0.195599172756829,0.156039800000197,0.18724288780686,0.447177000000009,0.470740435041989,79.5713010000001,78.4587274085611,90.0224953,94.3137248111871,223.500289,203.688740889831
1376,-0.0153262000002865,-0.0580310261630075,-0.00135940000001078,-0.110544649542135,-0.0117980000000291,0.101791298749049,79.5559747999998,78.4006963823981,90.0211359,94.2031801616449,223.488491,203.79053218858
1377,0.0576799000003358,0.0419545201707479,0.074314700000162,0.0137083593449461,0.115626999999929,0.165036048100774,79.6136547000002,78.4426509025689,90.0954506000002,94.2168885209899,223.604118,203.955568236681
1378,0.0661788000000989,0.0337419264451455,0.0724499000001071,0.0374067555299007,0.203874000000171,0.229896823122999,79.6798335000003,78.476392829014,90.1679005000003,94.2542952765198,223.807992,204.185465059804
1379,0.0434482000000074,0.0240553801836541,0.0498951000000183,0.020264269762265,-0.0114049999999715,0.0743405779990098,79.7232817000003,78.5004482091977,90.2177956000003,94.274559546282,223.796587,204.259805637803
1380,0.100024399999443,0.0835547539541039,0.124361599999432,0.100004350456857,0.167792999999762,0.167617319505098,79.8233060999997,78.5840029631518,90.3421571999997,94.3745638967389,223.96438,204.427422957308
1381,0.0175342000004708,-0.0361919445790591,0.0492395000002688,-0.0476986205280809,0.18797000000025,0.214865506547994,79.8408403000002,78.5478110185727,90.3913967,94.3268652762108,224.15235,204.642288463856
1382,-0.0700074000004296,-0.0871734151519377,-0.0959287000002185,-0.112880883351863,0.08165499999952,0.0410124406112118,79.7708328999998,78.4606376034208,90.2954679999998,94.2139843928589,224.234005,204.683300904467
1383,-0.10079639999997,-0.166798230942732,-0.0908346999999026,-0.184141324834854,-0.0920409999998988,-0.0729937513010555,79.6700364999998,78.293839372478,90.2046332999999,94.0298430680241,224.141964,204.610307153166
1384,0.00689260000000402,-0.00905020689697267,0.0345803000001474,0.020782706954833,0.0448439999999177,0.0657331337069991,79.6769290999998,78.2847891655811,90.2392136,94.0506257749789,224.186808,204.676040286873
1385,-0.0777719999999871,-0.0366067107261188,-0.104070299999927,-0.163243388642968,-0.285361999999859,-0.290206232904893,79.5991570999998,78.2481824548549,90.1351433000001,93.887382386336,223.901446,204.385834053968
1386,-0.13244479999992,-0.235111992953989,-0.149812300000452,-0.315679898169947,-0.410248999999958,-0.412737737836324,79.4667122999999,78.013070461901,89.9853309999996,93.571702488166,223.491197,203.973096316132
